"CASE_STATUS","VISA_CLASS","AGENT_REPRESENTING_EMPLOYER","TOTAL_WORKERS","NEW_EMPLOYMENT","CONTINUED_EMPLOYMENT","CHANGE_PREVIOUS_EMPLOYMENT","NEW_CONCURRENT_EMP","CHANGE_EMPLOYER","AMENDED_PETITION","FULL_TIME_POSITION","PREVAILING_WAGE","PW_WAGE_LEVEL","H1B_DEPENDENT","WILLFUL_VIOLATOR","WORKSITE_STATE"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",74194,"Level I","N","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",108430,"Level IV","N","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",91915,"Level III","N","N","WA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",71843,"Level II","N","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,1,0,0,0,"Y",56285,"Level III","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",75941,"Level II","Y","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",78582,"Level II","N","N","WA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",45718,"Level I","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",104770,"Level III","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,1,0,0,"Y",180877,"Level II","N","N","IN"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",78582,"Level II","N","N","AZ"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",78582,"Level II","N","N","AZ"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",78582,"Level II","N","N","AZ"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",78021,"Level II","N","N","AZ"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",57658,"Level II","N","N","TN"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",57658,"Level II","N","N","TN"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",81370,"Level II","N","N","VA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",66768,"Level I","N","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",68550,"Level I","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",72675,"Level II","Y","N","NJ"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",98426,"Level II","Y","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",59280,"Level I","N","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",83366,"Level II","N","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",90002,"Level II","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",96387,"Level IV","N","N","UT"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",138154,"Level IV","N","N","OH"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",53622,"Level I","N","N","DC"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",66227,"Level II","N","N","NJ"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",64605,"Level II","N","N","IN"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",114026,"Level III","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,1,0,0,0,"Y",122325,"Level IV","N","N","NC"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",154918,"Level II","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",55619,"Level II","N","N","KY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",121077,"Level II","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",142168,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",96387,"Level IV","N","N","UT"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",70837,"Level III","N","N","VA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",73258,"Level II","N","N","UT"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,1,0,0,0,"Y",84718,"Level II","N","N","WA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",155106,"Level IV","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",93933,"Level III","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",103501,"Level III","N","N","MA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",129646,"Level III","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",109658,"Level IV","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,1,0,0,0,"Y",108763,"Level IV","N","N","MN"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",62046,"Level II","N","N","PA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,1,0,0,0,"Y",62483,"Level III","N","N","OH"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",104354,"Level II","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",157706,"Level IV","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,1,0,0,0,"Y",64667,"Level II","Y","N","IL"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",77002,"Level II","Y","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",107307,"Level IV","N","N","FL"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",132184,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",79477,"Level III","N","N","KS"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",94245,"Level IV","N","N","MA"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",76440,"Level II","N","N","VA"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",109242,"Level II","Y","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",73944,"Level II","N","N","GA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",63232,"Level II","Y","N","CA"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",106475,"Level III","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",73112,"Level II","Y","N","FL"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",116854,"Level IV","N","N","TX"
"CERTIFIED","H-1B","Y",3,0,1,1,0,1,0,"Y",113090,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",121077,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",121077,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",105227,"Level III","N","N","NJ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",54995,"Level I","N","N","FL"
"CERTIFIED","H-1B","Y",3,2,1,0,0,0,0,"Y",82763,"Level IV","N","N","NH"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",118019,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",69555,"Level II","N","N","UT"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",58635,"Level II","N","N","FL"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",114650,"Level IV","N","N","AZ"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",67226,"Level I","N","N","UT"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",104208,"Level II","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",118206,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",99320,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",64501,"Level I","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",125674,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",133702,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",121077,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",113318,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",98779,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",103501,"Level III","N","N","MA"
"CERTIFIED","H-1B","Y",20,5,5,0,0,5,5,"Y",64730,"Level II","Y","N","IA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",58510,"Level III","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",90337,"Level III","N","N","FL"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",66518,"Level II","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",94827,"Level III","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",117749,"Level III","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",92206,"Level II","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",132184,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",109054,"Level III","N","N","MD"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",37918,"Level I","N","N","PA"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",80142,"Level II","Y","N","NJ"
"WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",57533,"Level I","Y","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",96658,"Level III","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",87173,"Level II","Y","N","CO"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",109242,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",83138,"Level I","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",112403,"Level IV","Y","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",80704,"Level II","N","N","MI"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",102877,"Level IV","N","N","MI"
"CERTIFIED","H-1B","Y",3,0,0,0,0,3,0,"Y",95638,"Level III","N","N","NC"
"CERTIFIED","H-1B","Y",2,0,1,1,0,0,0,"Y",96366,"Level II","Y","N","NJ"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",103376,"Level III","Y","N","CO"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",87173,"Level II","Y","N","CO"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",76294,"Level II","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",108763,"Level IV","N","N","MN"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",79165,"Level II","Y","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",102648,"Level II","N","N","MD"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",122387,"Level II","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",78166,"Level II","Y","N","MN"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",92747,"Level IV","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",92747,"Level IV","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",80912,"Level II","Y","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",104770,"Level IV","Y","N","IA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",102232,"Level I","N","N","VA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",79934,"Level II","N","N","NJ"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",84240,"Level II","Y","N","GA"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",63960,"Level II","N","N","PA"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",43030,"Level I","N","N","OH"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",77189,"Level I","N","N","TX"
"DENIED","H-1B","Y",1,0,1,0,0,0,0,"Y",113714,"Level III","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",115586,"Level IV","Y","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",95555,"Level III","N","N","MN"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",103480,"Level IV","N","N","AZ"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",160763,"Level II","N","N","NJ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",85925,"Level II","Y","N","MO"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",49774,"Level IV","N","N","IA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",224869,"Level IV","N","N","SC"
"CERTIFIED","H-1B","Y",10,0,10,0,0,0,0,"Y",68370,"Level II","N","N","MN"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",62442,"Level II","N","N","OH"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",38646,"Level I","N","N","WI"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",42120,"Level I","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",112882,"Level IV","N","N","CO"
"CERTIFIED","H-1B","Y",25,5,5,5,0,5,5,"Y",142501,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",106579,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",2,0,0,0,0,2,0,"Y",141898,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",120869,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",121077,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",97968,"Level III","N","N","AZ"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",81266,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",113318,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",99320,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",3,0,3,0,0,0,0,"Y",89648,"Level II","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",96366,"Level II","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",95638,"Level III","N","N","CA"
"CERTIFIED","H-1B","N",1,0,0,1,0,0,0,"Y",78603,"Level II","Y","N","UT"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",88816,"Level II","Y","N","CA"
"CERTIFIED","H-1B","N",1,0,0,1,0,0,0,"Y",93933,"Level II","Y","N","VA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",121181,"Level II","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",130728,"Level II","Y","N","MA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",63128,"Level I","N","N","MI"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",74818,"Level I","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",113318,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",121077,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",109242,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",113318,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",20,5,5,0,0,5,5,"Y",100464,"Level IV","Y","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",66726,"Level I","N","N","VA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",117624,"Level III","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",113318,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",81182,"Level II","N","N","OH"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",132184,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",119101,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",109242,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",87610,"Level III","N","N","IN"
"CERTIFIED","H-1B","Y",2,0,0,0,0,0,2,"Y",108784,"Level III","N","N","TX"
"CERTIFIED","H-1B","Y",20,4,4,4,0,4,4,"Y",102898,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",3,0,1,1,0,1,0,"Y",81286,"Level II","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",109242,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",80704,"Level II","Y","N","MD"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",91270,"Level IV","N","N","OH"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",92810,"Level III","N","N","OH"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",112403,"Level IV","N","N","CT"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",113318,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",113318,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",109242,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",113318,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",92810,"Level I","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",133702,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",109242,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",20,5,5,0,0,5,5,"Y",68266,"Level II","Y","N","IL"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",121222,"Level IV","Y","N","NJ"
"CERTIFIED","H-1B","N",1,0,0,1,0,0,0,"Y",75587,"Level II","Y","N","TX"
"CERTIFIED","H-1B","Y",20,5,5,0,0,5,5,"Y",78978,"Level II","Y","N","NC"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",80850,"Level II","Y","N","TX"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",117208,"Level IV","Y","N","TX"
"CERTIFIED","H-1B","Y",20,5,5,0,0,5,5,"Y",73362,"Level II","Y","N","PA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",94827,"Level III","Y","N","WA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",57242,"Level II","Y","N","AR"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",123677,"Level IV","Y","N","CT"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",94931,"Level III","Y","N","MA"
"CERTIFIED","H-1B","N",1,0,0,1,0,0,0,"Y",116854,"Level IV","Y","N","TX"
"CERTIFIED","H-1B","N",1,0,0,1,0,0,0,"Y",83138,"Level II","Y","N","NJ"
"CERTIFIED","H-1B","Y",2,0,0,0,0,2,0,"Y",164674,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",121077,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",155106,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",93933,"Level II","Y","N","VA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",109242,"Level II","N","N","CA"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",40170,"Level I","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",130728,"Level II","N","N","MA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",60674,"Level I","Y","N","VA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",55494,"Level II","N","N","GA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",174117,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",122283,"Level IV","N","N","MA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",63211,"Level II","Y","N","TN"
"CERTIFIED","H-1B","Y",10,0,10,0,0,0,0,"Y",109886,"Level III","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",121555,"Level IV","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",87693,"Level II","Y","N","GA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",109242,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",113318,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",109242,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",86320,"Level I","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",86320,"Level I","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",121077,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",63523,"Level II","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",117624,"Level III","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",81266,"Level II","N","N","AZ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",56370,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",131061,"Level IV","N","N","CT"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",105581,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",133702,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",74443,"Level II","Y","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",68266,"Level II","Y","N","IL"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",106787,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",91936,"Level III","N","N","OH"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",120869,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",109242,"Level II","N","N","CA"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",98925,"Level III","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",79934,"Level II","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",122637,"Level IV","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",101982,"Level IV","N","N","TN"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",67850,"Level II","Y","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",115357,"Level II","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",72509,"Level I","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",147597,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",93434,"Level II","N","N","WI"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",75462.4,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",80142,"Level II","Y","N","NJ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",111779,"Level IV","N","N","OH"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",135096,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",93434,"Level II","N","N","WI"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",76023,"Level II","N","N","GA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",132184,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",56950,"Level II","N","N","NJ"
"CERTIFIED","H-1B","N",1,0,0,1,0,0,0,"Y",63939,"Level II","Y","N","AZ"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",73944,"Level II","Y","N","GA"
"CERTIFIED","H-1B","N",1,0,0,1,0,0,0,"Y",85342,"Level II","Y","N","WA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",132184,"Level III","N","N","CA"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",66206,"Level IV","N","N","MD"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",62754,"Level II","Y","N","RI"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",103064,"Level II","Y","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",86466,"Level II","N","N","DE"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",90230,"Level II","Y","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",95430,"Level II","N","N","CT"
"CERTIFIED","H-1B","Y",2,2,0,0,0,0,0,"Y",92768,"Level III","Y","N","GA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",108680,"Level IV","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",108680,"Level IV","N","N","PA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",90646,"Level II","Y","N","PA"
